feedstock_name,blending_case,pathway_feedstock_scope,feedstock_group,manure_subtype,wet_waste_reference_group,blend_manure_ratio,blend_wet_waste_ratio,feedstock_carbon_pct,feedstock_hydrogen_pct,feedstock_nitrogen_pct,feedstock_oxygen_pct,feedstock_moisture_pct,feedstock_volatile_matter_pct,feedstock_fixed_carbon_pct,feedstock_ash_pct,feedstock_hhv_mj_per_kg,sample_id,source_repo,source_file,source_dataset_kind,reference_label,pathway,pathway_variant,pathway_process_basis,pathway_performance_basis,pathway_environment_basis,pathway_cost_basis,pathway_claim_boundary,pathway_cost_proxy_base_factor,pathway_emission_factor_kgco2e_per_short_ton_reference,pathway_energy_intensity_mj_per_ton,process_temperature_c,residence_time_min,heating_rate_c_per_min,product_char_yield_pct,product_char_hhv_mj_per_kg,energy_recovery_pct,carbon_retention_pct,unit_cost_usd_per_ton_biochar_reference_2040,total_cost_usd_per_ton_biochar_reference_2040,feedstock_cost_usd_per_ton_manure_reference_2040
swine_manure_plus_food_waste,wet_waste_enhanced,mixed_manure_food_waste,mixed_manure_wet_waste,swine,food_waste,0.3,0.7,44.830999999999996,6.268999999999999,2.941,35.080999999999996,85.1,77.262,13.603,10.581,,Waste2Energy::planning::pyrolysis::0058,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,7696.288721769997,500.0,30.0,10.0,39.131499999999996,19.667757999999996,44.224763594429575,56.275,,,33.77782352941176
swine_manure_plus_food_waste,wet_waste_enhanced,mixed_manure_food_waste,mixed_manure_wet_waste,swine,food_waste,0.3,0.7,44.830999999999996,6.268999999999999,2.941,35.080999999999996,85.1,77.262,13.603,10.581,,Waste2Energy::planning::pyrolysis::0059,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,7696.288721769997,400.0,30.0,10.0,39.131499999999996,19.667757999999996,44.224763594429575,56.275,,,33.77782352941176
swine_manure_plus_food_waste,wet_waste_enhanced,mixed_manure_food_waste,mixed_manure_wet_waste,swine,food_waste,0.3,0.7,44.830999999999996,6.268999999999999,2.941,35.080999999999996,85.1,77.262,13.603,10.581,,Waste2Energy::planning::pyrolysis::0060,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,7696.288721769997,600.0,30.0,10.0,39.131499999999996,19.667757999999996,44.224763594429575,56.275,,,33.77782352941176
beef_manure_plus_food_waste,manure_dominant,mixed_manure_food_waste,mixed_manure_wet_waste,beef,food_waste,0.7,0.3,43.339,5.880999999999999,3.2889999999999997,33.108999999999995,74.3,74.798,11.927,13.889,,Waste2Energy::planning::htc::0001,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_htc_candidate,weighted_blend_from_htc_food_manure_references,htc,mixed_feed_htc_condition_anchor,representative_conditions_from_observed_htc_rows,synthetic_mixed_feed_rows_weighted_from_observed_htc_food_and_manure_profiles,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only,"HTC rows are the strongest current mixed-feed planning candidates in the repository, but they still do not justify strong cross-study generalization claims.",0.95,,7762.731000000001,200.0,60.0,,45.69,16.990000000000002,50.64817346938776,58.2065,,,
beef_manure_plus_food_waste,manure_dominant,mixed_manure_food_waste,mixed_manure_wet_waste,beef,food_waste,0.7,0.3,43.339,5.880999999999999,3.2889999999999997,33.108999999999995,74.3,74.798,11.927,13.889,,Waste2Energy::planning::htc::0002,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_htc_candidate,weighted_blend_from_htc_food_manure_references,htc,mixed_feed_htc_condition_anchor,representative_conditions_from_observed_htc_rows,synthetic_mixed_feed_rows_weighted_from_observed_htc_food_and_manure_profiles,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only,"HTC rows are the strongest current mixed-feed planning candidates in the repository, but they still do not justify strong cross-study generalization claims.",0.95,,7762.731000000001,180.0,60.0,,45.69,16.990000000000002,50.64817346938776,58.2065,,,
beef_manure_plus_food_waste,manure_dominant,mixed_manure_food_waste,mixed_manure_wet_waste,beef,food_waste,0.7,0.3,43.339,5.880999999999999,3.2889999999999997,33.108999999999995,74.3,74.798,11.927,13.889,,Waste2Energy::planning::htc::0003,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_htc_candidate,weighted_blend_from_htc_food_manure_references,htc,mixed_feed_htc_condition_anchor,representative_conditions_from_observed_htc_rows,synthetic_mixed_feed_rows_weighted_from_observed_htc_food_and_manure_profiles,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only,"HTC rows are the strongest current mixed-feed planning candidates in the repository, but they still do not justify strong cross-study generalization claims.",0.95,,7762.731000000001,180.0,120.0,,45.69,16.990000000000002,50.64817346938776,58.2065,,,
beef_manure_plus_food_waste,manure_dominant,mixed_manure_food_waste,mixed_manure_wet_waste,beef,food_waste,0.7,0.3,43.339,5.880999999999999,3.2889999999999997,33.108999999999995,74.3,74.798,11.927,13.889,,Waste2Energy::planning::htc::0004,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_htc_candidate,weighted_blend_from_htc_food_manure_references,htc,mixed_feed_htc_condition_anchor,representative_conditions_from_observed_htc_rows,synthetic_mixed_feed_rows_weighted_from_observed_htc_food_and_manure_profiles,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only,"HTC rows are the strongest current mixed-feed planning candidates in the repository, but they still do not justify strong cross-study generalization claims.",0.95,,7762.731000000001,190.0,15.0,,45.69,16.990000000000002,50.64817346938776,58.2065,,,
beef_manure_plus_food_waste,balanced_mixed_feed,mixed_manure_food_waste,mixed_manure_wet_waste,beef,food_waste,0.5,0.5,44.085,6.074999999999999,3.115,34.095,78.5,76.03,12.765,12.235,,Waste2Energy::planning::htc::0005,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_htc_candidate,weighted_blend_from_htc_food_manure_references,htc,mixed_feed_htc_condition_anchor,representative_conditions_from_observed_htc_rows,synthetic_mixed_feed_rows_weighted_from_observed_htc_food_and_manure_profiles,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only,"HTC rows are the strongest current mixed-feed planning candidates in the repository, but they still do not justify strong cross-study generalization claims.",0.95,,8646.224999999999,200.0,60.0,,45.15,19.15,53.345838192419826,58.5275,,,
beef_manure_plus_food_waste,balanced_mixed_feed,mixed_manure_food_waste,mixed_manure_wet_waste,beef,food_waste,0.5,0.5,44.085,6.074999999999999,3.115,34.095,78.5,76.03,12.765,12.235,,Waste2Energy::planning::htc::0006,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_htc_candidate,weighted_blend_from_htc_food_manure_references,htc,mixed_feed_htc_condition_anchor,representative_conditions_from_observed_htc_rows,synthetic_mixed_feed_rows_weighted_from_observed_htc_food_and_manure_profiles,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only,"HTC rows are the strongest current mixed-feed planning candidates in the repository, but they still do not justify strong cross-study generalization claims.",0.95,,8646.224999999999,180.0,60.0,,45.15,19.15,53.345838192419826,58.5275,,,
beef_manure_plus_food_waste,balanced_mixed_feed,mixed_manure_food_waste,mixed_manure_wet_waste,beef,food_waste,0.5,0.5,44.085,6.074999999999999,3.115,34.095,78.5,76.03,12.765,12.235,,Waste2Energy::planning::htc::0007,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_htc_candidate,weighted_blend_from_htc_food_manure_references,htc,mixed_feed_htc_condition_anchor,representative_conditions_from_observed_htc_rows,synthetic_mixed_feed_rows_weighted_from_observed_htc_food_and_manure_profiles,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only,"HTC rows are the strongest current mixed-feed planning candidates in the repository, but they still do not justify strong cross-study generalization claims.",0.95,,8646.224999999999,180.0,120.0,,45.15,19.15,53.345838192419826,58.5275,,,
beef_manure_plus_food_waste,balanced_mixed_feed,mixed_manure_food_waste,mixed_manure_wet_waste,beef,food_waste,0.5,0.5,44.085,6.074999999999999,3.115,34.095,78.5,76.03,12.765,12.235,,Waste2Energy::planning::htc::0008,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_htc_candidate,weighted_blend_from_htc_food_manure_references,htc,mixed_feed_htc_condition_anchor,representative_conditions_from_observed_htc_rows,synthetic_mixed_feed_rows_weighted_from_observed_htc_food_and_manure_profiles,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only,"HTC rows are the strongest current mixed-feed planning candidates in the repository, but they still do not justify strong cross-study generalization claims.",0.95,,8646.224999999999,190.0,15.0,,45.15,19.15,53.345838192419826,58.5275,,,
beef_manure_plus_food_waste,wet_waste_enhanced,mixed_manure_food_waste,mixed_manure_wet_waste,beef,food_waste,0.3,0.7,44.830999999999996,6.268999999999999,2.941,35.080999999999996,82.69999999999999,77.262,13.603,10.581,,Waste2Energy::planning::htc::0009,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_htc_candidate,weighted_blend_from_htc_food_manure_references,htc,mixed_feed_htc_condition_anchor,representative_conditions_from_observed_htc_rows,synthetic_mixed_feed_rows_weighted_from_observed_htc_food_and_manure_profiles,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only,"HTC rows are the strongest current mixed-feed planning candidates in the repository, but they still do not justify strong cross-study generalization claims.",0.95,,9506.391,200.0,60.0,,44.61,21.31,56.043502915451896,58.8485,,,
beef_manure_plus_food_waste,wet_waste_enhanced,mixed_manure_food_waste,mixed_manure_wet_waste,beef,food_waste,0.3,0.7,44.830999999999996,6.268999999999999,2.941,35.080999999999996,82.69999999999999,77.262,13.603,10.581,,Waste2Energy::planning::htc::0010,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_htc_candidate,weighted_blend_from_htc_food_manure_references,htc,mixed_feed_htc_condition_anchor,representative_conditions_from_observed_htc_rows,synthetic_mixed_feed_rows_weighted_from_observed_htc_food_and_manure_profiles,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only,"HTC rows are the strongest current mixed-feed planning candidates in the repository, but they still do not justify strong cross-study generalization claims.",0.95,,9506.391,180.0,60.0,,44.61,21.31,56.043502915451896,58.8485,,,
beef_manure_plus_food_waste,wet_waste_enhanced,mixed_manure_food_waste,mixed_manure_wet_waste,beef,food_waste,0.3,0.7,44.830999999999996,6.268999999999999,2.941,35.080999999999996,82.69999999999999,77.262,13.603,10.581,,Waste2Energy::planning::htc::0011,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_htc_candidate,weighted_blend_from_htc_food_manure_references,htc,mixed_feed_htc_condition_anchor,representative_conditions_from_observed_htc_rows,synthetic_mixed_feed_rows_weighted_from_observed_htc_food_and_manure_profiles,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only,"HTC rows are the strongest current mixed-feed planning candidates in the repository, but they still do not justify strong cross-study generalization claims.",0.95,,9506.391,180.0,120.0,,44.61,21.31,56.043502915451896,58.8485,,,
beef_manure_plus_food_waste,wet_waste_enhanced,mixed_manure_food_waste,mixed_manure_wet_waste,beef,food_waste,0.3,0.7,44.830999999999996,6.268999999999999,2.941,35.080999999999996,82.69999999999999,77.262,13.603,10.581,,Waste2Energy::planning::htc::0012,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_htc_candidate,weighted_blend_from_htc_food_manure_references,htc,mixed_feed_htc_condition_anchor,representative_conditions_from_observed_htc_rows,synthetic_mixed_feed_rows_weighted_from_observed_htc_food_and_manure_profiles,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only,"HTC rows are the strongest current mixed-feed planning candidates in the repository, but they still do not justify strong cross-study generalization claims.",0.95,,9506.391,190.0,15.0,,44.61,21.31,56.043502915451896,58.8485,,,
dairy_manure_plus_food_waste,manure_dominant,mixed_manure_food_waste,mixed_manure_wet_waste,dairy,food_waste,0.7,0.3,43.339,5.880999999999999,3.2889999999999997,33.108999999999995,77.1,74.798,11.927,13.889,,Waste2Energy::planning::htc::0013,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_htc_candidate,weighted_blend_from_htc_food_manure_references,htc,mixed_feed_htc_condition_anchor,representative_conditions_from_observed_htc_rows,synthetic_mixed_feed_rows_weighted_from_observed_htc_food_and_manure_profiles,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only,"HTC rows are the strongest current mixed-feed planning candidates in the repository, but they still do not justify strong cross-study generalization claims.",0.95,,7816.895249999998,200.0,60.0,,43.24699999999999,18.075,48.212917431192665,58.2065,,,
dairy_manure_plus_food_waste,manure_dominant,mixed_manure_food_waste,mixed_manure_wet_waste,dairy,food_waste,0.7,0.3,43.339,5.880999999999999,3.2889999999999997,33.108999999999995,77.1,74.798,11.927,13.889,,Waste2Energy::planning::htc::0014,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_htc_candidate,weighted_blend_from_htc_food_manure_references,htc,mixed_feed_htc_condition_anchor,representative_conditions_from_observed_htc_rows,synthetic_mixed_feed_rows_weighted_from_observed_htc_food_and_manure_profiles,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only,"HTC rows are the strongest current mixed-feed planning candidates in the repository, but they still do not justify strong cross-study generalization claims.",0.95,,7816.895249999998,180.0,60.0,,43.24699999999999,18.075,48.212917431192665,58.2065,,,
dairy_manure_plus_food_waste,manure_dominant,mixed_manure_food_waste,mixed_manure_wet_waste,dairy,food_waste,0.7,0.3,43.339,5.880999999999999,3.2889999999999997,33.108999999999995,77.1,74.798,11.927,13.889,,Waste2Energy::planning::htc::0015,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_htc_candidate,weighted_blend_from_htc_food_manure_references,htc,mixed_feed_htc_condition_anchor,representative_conditions_from_observed_htc_rows,synthetic_mixed_feed_rows_weighted_from_observed_htc_food_and_manure_profiles,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only,"HTC rows are the strongest current mixed-feed planning candidates in the repository, but they still do not justify strong cross-study generalization claims.",0.95,,7816.895249999998,180.0,120.0,,43.24699999999999,18.075,48.212917431192665,58.2065,,,
dairy_manure_plus_food_waste,manure_dominant,mixed_manure_food_waste,mixed_manure_wet_waste,dairy,food_waste,0.7,0.3,43.339,5.880999999999999,3.2889999999999997,33.108999999999995,77.1,74.798,11.927,13.889,,Waste2Energy::planning::htc::0016,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_htc_candidate,weighted_blend_from_htc_food_manure_references,htc,mixed_feed_htc_condition_anchor,representative_conditions_from_observed_htc_rows,synthetic_mixed_feed_rows_weighted_from_observed_htc_food_and_manure_profiles,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only,"HTC rows are the strongest current mixed-feed planning candidates in the repository, but they still do not justify strong cross-study generalization claims.",0.95,,7816.895249999998,190.0,15.0,,43.24699999999999,18.075,48.212917431192665,58.2065,,,
dairy_manure_plus_food_waste,balanced_mixed_feed,mixed_manure_food_waste,mixed_manure_wet_waste,dairy,food_waste,0.5,0.5,44.085,6.074999999999999,3.115,34.095,80.5,76.03,12.765,12.235,,Waste2Energy::planning::htc::0017,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_htc_candidate,weighted_blend_from_htc_food_manure_references,htc,mixed_feed_htc_condition_anchor,representative_conditions_from_observed_htc_rows,synthetic_mixed_feed_rows_weighted_from_observed_htc_food_and_manure_profiles,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only,"HTC rows are the strongest current mixed-feed planning candidates in the repository, but they still do not justify strong cross-study generalization claims.",0.95,,8648.44625,200.0,60.0,,43.405,19.925,51.60636959370905,58.5275,,,
dairy_manure_plus_food_waste,balanced_mixed_feed,mixed_manure_food_waste,mixed_manure_wet_waste,dairy,food_waste,0.5,0.5,44.085,6.074999999999999,3.115,34.095,80.5,76.03,12.765,12.235,,Waste2Energy::planning::htc::0018,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_htc_candidate,weighted_blend_from_htc_food_manure_references,htc,mixed_feed_htc_condition_anchor,representative_conditions_from_observed_htc_rows,synthetic_mixed_feed_rows_weighted_from_observed_htc_food_and_manure_profiles,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only,"HTC rows are the strongest current mixed-feed planning candidates in the repository, but they still do not justify strong cross-study generalization claims.",0.95,,8648.44625,180.0,60.0,,43.405,19.925,51.60636959370905,58.5275,,,
dairy_manure_plus_food_waste,balanced_mixed_feed,mixed_manure_food_waste,mixed_manure_wet_waste,dairy,food_waste,0.5,0.5,44.085,6.074999999999999,3.115,34.095,80.5,76.03,12.765,12.235,,Waste2Energy::planning::htc::0019,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_htc_candidate,weighted_blend_from_htc_food_manure_references,htc,mixed_feed_htc_condition_anchor,representative_conditions_from_observed_htc_rows,synthetic_mixed_feed_rows_weighted_from_observed_htc_food_and_manure_profiles,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only,"HTC rows are the strongest current mixed-feed planning candidates in the repository, but they still do not justify strong cross-study generalization claims.",0.95,,8648.44625,180.0,120.0,,43.405,19.925,51.60636959370905,58.5275,,,
dairy_manure_plus_food_waste,balanced_mixed_feed,mixed_manure_food_waste,mixed_manure_wet_waste,dairy,food_waste,0.5,0.5,44.085,6.074999999999999,3.115,34.095,80.5,76.03,12.765,12.235,,Waste2Energy::planning::htc::0020,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_htc_candidate,weighted_blend_from_htc_food_manure_references,htc,mixed_feed_htc_condition_anchor,representative_conditions_from_observed_htc_rows,synthetic_mixed_feed_rows_weighted_from_observed_htc_food_and_manure_profiles,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only,"HTC rows are the strongest current mixed-feed planning candidates in the repository, but they still do not justify strong cross-study generalization claims.",0.95,,8648.44625,190.0,15.0,,43.405,19.925,51.60636959370905,58.5275,,,
dairy_manure_plus_food_waste,wet_waste_enhanced,mixed_manure_food_waste,mixed_manure_wet_waste,dairy,food_waste,0.3,0.7,44.830999999999996,6.268999999999999,2.941,35.080999999999996,83.89999999999999,77.262,13.603,10.581,,Waste2Energy::planning::htc::0021,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_htc_candidate,weighted_blend_from_htc_food_manure_references,htc,mixed_feed_htc_condition_anchor,representative_conditions_from_observed_htc_rows,synthetic_mixed_feed_rows_weighted_from_observed_htc_food_and_manure_profiles,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only,"HTC rows are the strongest current mixed-feed planning candidates in the repository, but they still do not justify strong cross-study generalization claims.",0.95,,9485.843249999998,200.0,60.0,,43.562999999999995,21.775,54.99982175622543,58.8485,,,
dairy_manure_plus_food_waste,wet_waste_enhanced,mixed_manure_food_waste,mixed_manure_wet_waste,dairy,food_waste,0.3,0.7,44.830999999999996,6.268999999999999,2.941,35.080999999999996,83.89999999999999,77.262,13.603,10.581,,Waste2Energy::planning::htc::0022,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_htc_candidate,weighted_blend_from_htc_food_manure_references,htc,mixed_feed_htc_condition_anchor,representative_conditions_from_observed_htc_rows,synthetic_mixed_feed_rows_weighted_from_observed_htc_food_and_manure_profiles,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only,"HTC rows are the strongest current mixed-feed planning candidates in the repository, but they still do not justify strong cross-study generalization claims.",0.95,,9485.843249999998,180.0,60.0,,43.562999999999995,21.775,54.99982175622543,58.8485,,,
dairy_manure_plus_food_waste,wet_waste_enhanced,mixed_manure_food_waste,mixed_manure_wet_waste,dairy,food_waste,0.3,0.7,44.830999999999996,6.268999999999999,2.941,35.080999999999996,83.89999999999999,77.262,13.603,10.581,,Waste2Energy::planning::htc::0023,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_htc_candidate,weighted_blend_from_htc_food_manure_references,htc,mixed_feed_htc_condition_anchor,representative_conditions_from_observed_htc_rows,synthetic_mixed_feed_rows_weighted_from_observed_htc_food_and_manure_profiles,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only,"HTC rows are the strongest current mixed-feed planning candidates in the repository, but they still do not justify strong cross-study generalization claims.",0.95,,9485.843249999998,180.0,120.0,,43.562999999999995,21.775,54.99982175622543,58.8485,,,
dairy_manure_plus_food_waste,wet_waste_enhanced,mixed_manure_food_waste,mixed_manure_wet_waste,dairy,food_waste,0.3,0.7,44.830999999999996,6.268999999999999,2.941,35.080999999999996,83.89999999999999,77.262,13.603,10.581,,Waste2Energy::planning::htc::0024,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_htc_candidate,weighted_blend_from_htc_food_manure_references,htc,mixed_feed_htc_condition_anchor,representative_conditions_from_observed_htc_rows,synthetic_mixed_feed_rows_weighted_from_observed_htc_food_and_manure_profiles,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only,"HTC rows are the strongest current mixed-feed planning candidates in the repository, but they still do not justify strong cross-study generalization claims.",0.95,,9485.843249999998,190.0,15.0,,43.562999999999995,21.775,54.99982175622543,58.8485,,,
goat_manure_plus_food_waste,manure_dominant,mixed_manure_food_waste,mixed_manure_wet_waste,goat,food_waste,0.7,0.3,43.339,5.880999999999999,3.2889999999999997,33.108999999999995,80.6,74.798,11.927,13.889,,Waste2Energy::planning::htc::0025,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_htc_candidate,weighted_blend_from_htc_food_manure_references,htc,mixed_feed_htc_condition_anchor,representative_conditions_from_observed_htc_rows,synthetic_mixed_feed_rows_weighted_from_observed_htc_food_and_manure_profiles,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only,"HTC rows are the strongest current mixed-feed planning candidates in the repository, but they still do not justify strong cross-study generalization claims.",0.95,,6626.5018600799995,200.0,60.0,,47.202,14.038604,39.11399079559018,58.2065,,,
goat_manure_plus_food_waste,manure_dominant,mixed_manure_food_waste,mixed_manure_wet_waste,goat,food_waste,0.7,0.3,43.339,5.880999999999999,3.2889999999999997,33.108999999999995,80.6,74.798,11.927,13.889,,Waste2Energy::planning::htc::0026,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_htc_candidate,weighted_blend_from_htc_food_manure_references,htc,mixed_feed_htc_condition_anchor,representative_conditions_from_observed_htc_rows,synthetic_mixed_feed_rows_weighted_from_observed_htc_food_and_manure_profiles,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only,"HTC rows are the strongest current mixed-feed planning candidates in the repository, but they still do not justify strong cross-study generalization claims.",0.95,,6626.5018600799995,180.0,60.0,,47.202,14.038604,39.11399079559018,58.2065,,,
goat_manure_plus_food_waste,manure_dominant,mixed_manure_food_waste,mixed_manure_wet_waste,goat,food_waste,0.7,0.3,43.339,5.880999999999999,3.2889999999999997,33.108999999999995,80.6,74.798,11.927,13.889,,Waste2Energy::planning::htc::0027,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_htc_candidate,weighted_blend_from_htc_food_manure_references,htc,mixed_feed_htc_condition_anchor,representative_conditions_from_observed_htc_rows,synthetic_mixed_feed_rows_weighted_from_observed_htc_food_and_manure_profiles,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only,"HTC rows are the strongest current mixed-feed planning candidates in the repository, but they still do not justify strong cross-study generalization claims.",0.95,,6626.5018600799995,180.0,120.0,,47.202,14.038604,39.11399079559018,58.2065,,,
goat_manure_plus_food_waste,manure_dominant,mixed_manure_food_waste,mixed_manure_wet_waste,goat,food_waste,0.7,0.3,43.339,5.880999999999999,3.2889999999999997,33.108999999999995,80.6,74.798,11.927,13.889,,Waste2Energy::planning::htc::0028,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_htc_candidate,weighted_blend_from_htc_food_manure_references,htc,mixed_feed_htc_condition_anchor,representative_conditions_from_observed_htc_rows,synthetic_mixed_feed_rows_weighted_from_observed_htc_food_and_manure_profiles,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only,"HTC rows are the strongest current mixed-feed planning candidates in the repository, but they still do not justify strong cross-study generalization claims.",0.95,,6626.5018600799995,190.0,15.0,,47.202,14.038604,39.11399079559018,58.2065,,,
goat_manure_plus_food_waste,balanced_mixed_feed,mixed_manure_food_waste,mixed_manure_wet_waste,goat,food_waste,0.5,0.5,44.085,6.074999999999999,3.115,34.095,83.0,76.03,12.765,12.235,,Waste2Energy::planning::htc::0029,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_htc_candidate,weighted_blend_from_htc_food_manure_references,htc,mixed_feed_htc_condition_anchor,representative_conditions_from_observed_htc_rows,synthetic_mixed_feed_rows_weighted_from_observed_htc_food_and_manure_profiles,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only,"HTC rows are the strongest current mixed-feed planning candidates in the repository, but they still do not justify strong cross-study generalization claims.",0.95,,7878.451878,200.0,60.0,,46.23,17.04186,45.10713628256442,58.5275,,,
goat_manure_plus_food_waste,balanced_mixed_feed,mixed_manure_food_waste,mixed_manure_wet_waste,goat,food_waste,0.5,0.5,44.085,6.074999999999999,3.115,34.095,83.0,76.03,12.765,12.235,,Waste2Energy::planning::htc::0030,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_htc_candidate,weighted_blend_from_htc_food_manure_references,htc,mixed_feed_htc_condition_anchor,representative_conditions_from_observed_htc_rows,synthetic_mixed_feed_rows_weighted_from_observed_htc_food_and_manure_profiles,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only,"HTC rows are the strongest current mixed-feed planning candidates in the repository, but they still do not justify strong cross-study generalization claims.",0.95,,7878.451878,180.0,60.0,,46.23,17.04186,45.10713628256442,58.5275,,,
